input_text,target_text
"surprise to disappointment: But one day, the local indoor pool I used was unexpectedly closed.",I was taken aback when the local indoor pool I usually went to was shut down.
realization to surprise: I never knew water could be so soft and I forgot about the rats and the unknown depths.,"The water's gentle texture was unexpected, causing me to overlook the rats and the mysterious depths."
joy to love: He loved ‘the delicious feeling of freedom in stripping in the open air and running down naked to the sea’.,He loved ‘the delicious feeling of freedom in stripping in the open air and running down naked to the sea’.
"anger to disapproval: Personally, I hate being seen swimming, though others clearly don’t.","Swimming in front of others is something I personally detest, but it seems to be a popular activity for others."
joy to embarrassment: But the humiliation of looking like a seal heaving itself onto dry land is worth it for the joy of that swim.,The shame of appearing like a floundering seal on the shore is a worthwhile sacrifice for the happiness of swimming.
"admiration to realization: Netmums co-founder Siobhan Freegard  said: ‘Spontaneity is lovely when you have time for it, but people are realising that actually if you wait for the moment, it  will probably never come.","Netmums co-founder Siobhan Freegard  said: ‘Spontaneity is lovely when you have time for it, but people are realising that actually if you wait for the moment, it  will probably never come."
admiration to approval: It made a corner of Asia accessible and friendly; a familiar bolt hole in an unfamiliar country.,It made a corner of Asia accessible and friendly; a familiar bolt hole in an unfamiliar country.
admiration to approval: The hotel was a favourite place for British colonials to stay in Asia .,The hotel in Asia was a popular choice among British colonials.
"optimism to admiration: From towering 12-foot-tall prints of iPad drawings to rolling flat screens depicting each of his digital brushstrokes, Hockney's eye has remained steady while his tools have changed -- making you wonder what will be next in his arsenal.","Despite changing technology, Hockney's artistic style has remained constant, as demonstrated by his towering prints of iPad drawings and rolling flat screens showcasing his digital brushstrokes."
"approval to disappointment: My life has downsized, in a good way.","My life has downsized, in a good way."
"optimism to desire: Cyril was still the town’s MP, and I hoped it wasn’t too late for his past to catch up with him.","The town's MP was still Cyril, and I wished his past wouldn't catch up with him too late."
"admiration to love: like to put a 'strong Dior symbol on it', and that she 'adores .","like to put a 'strong Dior symbol on it', and that she 'adores ."
sadness to embarrassment: I felt mortified to have three people trying to get me in.,I was embarrassed by the fact that three individuals were trying to involve me.
sadness to embarrassment: It was the mortifying experience at Alton Towers that finally gave her the push she needed to change her ways.,The embarrassing occurrence at Alton Towers was the turning point that motivated her to alter her habits.
"pride to admiration: Nicole said: 'After what happened at the theme park, I was so proud to be able to go scuba diving.","Following the theme park incident, Nicole felt a sense of pride in her ability to go scuba diving."
admiration to approval: More than 30 state supreme courts allow cameras in the courtroom with great success.,Cameras in the courtroom have been permitted in more than 30 state supreme courts with positive outcomes.
fear to disappointment: And that fact is increasingly scaring off prospective travelers to the country.,Prospective travelers are becoming increasingly deterred by this fact.
"desire to disappointment: She was crushed, as she was really hoping to do field work and give back to the region where she studied abroad during her undergraduate years.",Her spirits were crushed as she had high hopes of doing fieldwork and making a difference in the region where she had studied abroad during her undergraduate years.
"admiration to approval: Nigel Holness, Operations Director at London Underground said the campaign was being well received.","Nigel Holness, Operations Director at London Underground, reported that the campaign was receiving a good response."
realization to nervousness: food stamps increased by a worrying 8.1 per cent over the past year to .,food stamps increased by a worrying 8.1 per cent over the past year to .
fear to nervousness: Officials fear the numbers may swell even more in the coming months as people battle financial hardship and record unemployment.,The authorities are apprehensive that the statistics could rise even more in the following months as individuals face financial struggles and unprecedented unemployment.
"admiration to disapproval: There are many black Americans who admire Carson for his professional accomplishments (I'm one of them), but that admiration is unlikely to translate into votes.","While Carson is respected by numerous black Americans for his professional success, this is unlikely to result in votes for him."
confusion to annoyance: That view is as puzzling as it is infuriating.,That view is as puzzling as it is infuriating.
"annoyance to disapproval: There are too many misunderstandings, too many unspoken expectations, too many half-baked assumptions.","The presence of misunderstandings, unspoken expectations, and half-baked assumptions is excessive."
admiration to approval: She is a qualified nurse with a degree .,"A nurse with a degree, she is qualified for the job."
excitement to optimism: I look forward to this association.,I look forward to this association.
gratitude to joy: Warm welcome: The Dutch couple were met by crowds waving Dutch and South Korean flags .,A crowd waving Dutch and South Korean flags gave the Dutch couple a warm welcome.
excitement to joy: All smiles: The Dutch royal couple looked thrilled to be in South Korea for a three-day tour .,"The Dutch royal duo seemed overjoyed to be in South Korea for a three-day tour, sporting wide grins."
"sadness to nervousness: After arriving at hospital to see her daughter - who also suffers with epilepsy and has been having seizures since she was six months old - Ms Williams found she was in a state of anxiety and deeply upset, made worse by the handcuffs.","Ms Williams was filled with anxiety and distress upon arriving at the hospital to see her daughter, who has been having seizures since she was six months old and also suffers from epilepsy, and the situation was made worse by the presence of handcuffs."
"fear to nervousness: Many in the United States fear that we are developing the social structure of much of Latin America, with a small, fabulously rich elite facing off against the masses, hundreds of millions of people who see no ladder into the middle class.","The social structure of Latin America, characterized by a wealthy elite and a struggling majority, is becoming a source of anxiety for many in the United States."
"optimism to approval: Going forward, we must design rules to reward the creators and discourage the predators.","Moving ahead, it is crucial to devise guidelines that promote creators and discourage predators."
optimism to desire: The scientists hope their research will lead to breakthroughs for dementia and Alzheimer's patients.,The scientists aspire to make significant progress for dementia and Alzheimer's sufferers through their investigation.
"joy to disapproval: This, despite the fact that it doesn't look very pleasurable.","This, despite the fact that it doesn't look very pleasurable."
"joy to approval: Really, they'd be so much happier if they just wore a little color.",Wearing a bit of color would greatly improve their happiness.
"joy to approval: simulation had a happy outcome, with the collective decisions made by .",The collective decisions made during the simulation led to a favorable outcome.
excitement to approval: Mr . Wassenaar said: 'We had an enthusiastic reaction.,Mr. Wassenaar reported that there was a positive reception.
approval to realization: it should be reassuring to people that they took the right decisions to .,It is comforting for individuals to realize that they made the appropriate decisions to...
optimism to desire: She hopes that the structure is still intact and has been sold as scrap metal.,Her wish is that the construction is unharmed and has been sold for scrap metal.
optimism to approval: But it will come and that is a first little victory.,"Nonetheless, it is bound to happen and that signifies a minor initial success."
surprise to fear: This new horrible reality of being disabled is a shock.,This new horrible reality of being disabled is a shock.
"admiration to approval: Compared with the primitive prosthetics of my youth, modern prosthetics are technological marvels.",The technological advancements in prosthetics have made them far superior to the primitive ones I used in my youth.
"surprise to disapproval: It is surprising to most people, but prosthetics' most important role is not ambulation: They are a social device to ""level the playing field"" and allow others to see you as not different.","Contrary to popular belief, prosthetics are not primarily designed for mobility, but rather to act as a social equalizer that helps people see beyond physical differences."
"joy to love: I liked sports and, of course, physical activity was good for me.","I liked sports and, of course, physical activity was good for me."
approval to caring: You can't help but get good at it.,You can't help but get good at it.
sadness to nervousness: Lee's mother was prone to a nervous condition that rendered her mentally and emotionally absent.,A nervous condition that Lee's mother was prone to caused her to be mentally and emotionally absent.
"amusement to joy: A touching book; and so funny, so likeable.""","The book is touching and charmingly funny, making it very enjoyable."
approval to realization: Left-wing politics have been particularly strong in municipal government since the 1960s.,The 1960s marked a period of increased left-wing politics in municipal government.
"excitement to admiration: Celebration reached number one in the UK, tying her with Elvis Presley as the solo act with most number one albums in the British chart history.","By reaching number one in the UK, Celebration has matched Elvis Presley's record as the solo act with the most number one albums in British chart history."
fear to disappointment: Poorly designed lighting can also compromise safety.,Poorly designed lighting can also compromise safety.
"admiration to approval: The park remains popular among New Haveners, and is home to the Five Mile Point Lighthouse, constructed in 1847, and the Lighthouse Point Carousel, constructed in 1916.","The park remains popular among New Haveners, and is home to the Five Mile Point Lighthouse, constructed in 1847, and the Lighthouse Point Carousel, constructed in 1916."
"disappointment to disapproval: However, these are not as productive as in Spanish, and are mostly restricted to irregular verbs.","However, these are not as productive as in Spanish, and are mostly restricted to irregular verbs."
"sadness to disappointment: The closure of Azerbaijani and Turkish borders has devastated the economy, because Armenia depends on outside supplies of energy and most raw materials.","The shutting down of Azerbaijani and Turkish borders has caused significant damage to the economy of Armenia, as the country heavily depends on external supplies of energy and raw materials."
"approval to realization: The stream of new software, biotechnology, and Internet companies led to an economic revival, which increased the city's population by almost 50,000 between 1990 and 2000.","An economic revival was triggered by the influx of new software, biotechnology, and Internet companies, resulting in a population increase of almost 50,000 in the city between 1990 and 2000."
"realization to sadness: A change was noted in the content of the songs in Music, with most of them being simple love songs, but with an underlying tone of melancholy.","A change was noted in the content of the songs in Music, with most of them being simple love songs, but with an underlying tone of melancholy."
"admiration to approval: It received generally positive reviews worldwide though some critics panned it as ""an attempt to harness the urban market"".","It received generally positive reviews worldwide though some critics panned it as ""an attempt to harness the urban market""."
"gratitude to admiration: She thanked Christopher Flynn, her dance teacher from 35 years earlier, for his encouragement to follow her dreams.","Christopher Flynn, her dance mentor from 35 years back, received her appreciation for inspiring her to chase her dreams."
"disappointment to disapproval: However, most of her other films have been panned by critics.","However, most of her other films have been panned by critics."
"approval to disappointment: Major events also play a big part in tourism in Victoria, particularly cultural tourism and sports tourism.","Victoria's tourism industry is heavily impacted by major events, especially in the cultural and sports sectors."
"admiration to approval: This law is the first of its kind in Africa, and its adoption is a historic development for indigenous peoples on the continent.","The implementation of this law is a significant event for indigenous communities in Africa, as it is the first of its kind in the region."
admiration to approval: The numerous lakes make Switzerland an attractive place for sailing.,Sailing is a popular activity in Switzerland due to the country's many lakes.
"sadness to disappointment: The extreme terrain conditions precluded the use of helicopter evacuation, and over 300 of the Tibetan villagers were stranded in their demolished village for five days without food and water before the rescue group finally arrived to help the injured and stranded villagers down the mountain.","The extreme terrain conditions precluded the use of helicopter evacuation, and over 300 of the Tibetan villagers were stranded in their demolished village for five days without food and water before the rescue group finally arrived to help the injured and stranded villagers down the mountain."
"disgust to disappointment: What made a bad situation much worse was the conduct of General Auguste-Alexandre Ducrot, commander of the 1st Division.","The actions of General Auguste-Alexandre Ducrot, who was in charge of the 1st Division, worsened an already bad situation."
"realization to disappointment: Meanwhile, with the advent and popularity of Internet-based distribution of files in lossily-compressed audio formats such as MP3, sales of CDs began to decline in the 2000s.","Meanwhile, with the advent and popularity of Internet-based distribution of files in lossily-compressed audio formats such as MP3, sales of CDs began to decline in the 2000s."
admiration to approval: For five years in a row (as of 2015) it has held the top position in a survey by The Economist Intelligence Unit of the world's most liveable cities on the basis of a number of attributes which include its broad cultural offerings.,"Its position as the world's most liveable city has been maintained for five years in a row (as of 2015) according to The Economist Intelligence Unit's survey, which takes into account various attributes such as cultural amenities."
admiration to approval: Melbourne's air quality is generally good and has improved significantly since the 1980s.,Melbourne's air quality is generally acceptable and has experienced a significant improvement since the 1980s.
admiration to approval: Melbourne's rich and diverse literary history was recognised in 2008 when it became the second UNESCO City of Literature.,"Melbourne's literary legacy, which is both abundant and diverse, was acknowledged in 2008 when it was designated as the second UNESCO City of Literature."
caring to nervousness: Concerns have been raised that disruption of ice shelves may result in increased glacial outflow from the continental ice mass.,There are worries that the disturbance of ice shelves could cause a surge in glacial outflow from the continental ice mass.
"caring to fear: Memories of the Nazi occupation were still strong, and the rearmament of Germany was feared by France too.","Memories of the Nazi occupation were still strong, and the rearmament of Germany was feared by France too."
"surprise to disappointment: All three unexpectedly landed on the bottom three on the top seven result show, with Hudson controversially eliminated.","The top seven result show saw all three unexpectedly land in the bottom three, with Hudson's controversial elimination."
"admiration to approval: The Pipil had no precious mineral resources, but they did have rich and fertile land that was good for farming.","The Pipil people didn't have any valuable minerals, but they had fertile soil that was perfect for farming."
sadness to disappointment: Civil strife had permanently divided the Mongol Empire.,Civil strife had permanently divided the Mongol Empire.
admiration to approval: This city would soon play a vital role in the following centuries.,This city would soon play a vital role in the following centuries.
admiration to approval: He is fairly well acquainted with history and geography...,He is fairly well acquainted with history and geography...
"sadness to disappointment: Its bloodless liberal humanism is sadly dated"".",The absence of violence in its liberal humanism is unfortunately obsolete.
"sadness to disappointment: Unfortunately, their success did not extend to the Fall Classic, as they fell to their AL rivals each time.","Unfortunately, their success did not extend to the Fall Classic, as they fell to their AL rivals each time."
"sadness to disapproval: Unfortunately, international standards for these specifications are not currently available.","Unfortunately, international standards for these specifications are not currently available."
admiration to approval: New Haven has a long tradition of urban planning and a purposeful design for the city's layout.,Urban planning and intentional design have been integral to the development of New Haven's cityscape.
"admiration to approval: There are churches for all major branches of Christianity within the city, multiple store-front churches, ministries (especially in working-class Latino and Black neighborhoods), a mosque, many synagogues (including two yeshivas), and other places of worship; the level of religious diversity in the city is high.","There are churches for all major branches of Christianity within the city, multiple store-front churches, ministries (especially in working-class Latino and Black neighborhoods), a mosque, many synagogues (including two yeshivas), and other places of worship; the level of religious diversity in the city is high."
sadness to disappointment: The difficult years of the Great Depression saw the election of reformer Fiorello La Guardia as mayor and the fall of Tammany Hall after eighty years of political dominance.,The Great Depression's challenging period witnessed the rise of reformer Fiorello La Guardia as mayor and the end of Tammany Hall's political dominance that had lasted for eighty years.
"confusion to nervousness: By 1992, with the signing of the Schengen Treaty, which formalized aspects of police information exchange across the territory of the European Union, there were worries that much, if not all, of this intelligence sharing was opaque, raising questions about the efficacy of the accountability mechanisms governing police information sharing in Europe (Joubert and Bevers, 1996).","By 1992, with the signing of the Schengen Treaty, which formalized aspects of police information exchange across the territory of the European Union, there were worries that much, if not all, of this intelligence sharing was opaque, raising questions about the efficacy of the accountability mechanisms governing police information sharing in Europe (Joubert and Bevers, 1996)."
disappointment to disapproval: The proposed budget fell $84.6 million short of bringing the city's streets to an acceptable level.,The proposed budget was insufficient by $84.6 million to meet the acceptable standard for the city's streets.
admiration to approval: They are regarded as the best solution in terms of cost effectiveness and robustness.,They are viewed as the optimal choice in terms of affordability and resilience.
"sadness to disappointment: The Holocaust also effectively put an end to the dynamic development of the Yiddish language in the previous decades, as the vast majority of the Jewish victims of the Holocaust, around 5 million, were Yiddish speakers.","The Holocaust also effectively put an end to the dynamic development of the Yiddish language in the previous decades, as the vast majority of the Jewish victims of the Holocaust, around 5 million, were Yiddish speakers."
fear to sadness: It is the 21st deadliest earthquake of all time.,The earthquake is the 21st deadliest ever recorded.
approval to realization: The town grew quickly; the population doubled between 1890 and 1900.,"Between 1890 and 1900, the town experienced a significant increase in population, doubling in size."
"admiration to approval: Four Fortune 500 companies and six Fortune 1000 companies are headquartered in Oklahoma, and it has been rated one of the most business-friendly states in the nation, with the 7th-lowest tax burden in 2007.","Four Fortune 500 companies and six Fortune 1000 companies are headquartered in Oklahoma, and it has been rated one of the most business-friendly states in the nation, with the 7th-lowest tax burden in 2007."
excitement to approval: This triggered one of the largest gold rushes the world has ever seen.,This event sparked one of the most significant gold rushes in the world.
"disappointment to disapproval: Despite this, it was not well received by the troops and copies of The Sun were soon burnt.","The Sun was met with disapproval from the troops, resulting in the burning of its copies."
"sadness to disappointment: His efforts were frustrated by political turmoil and a devastating drought between 1968 to 1974, in which famine killed thousands of people.","His efforts were frustrated by political turmoil and a devastating drought between 1968 to 1974, in which famine killed thousands of people."
"joy to approval: The good news, though, is that Roger and I have a much closer mutual understanding these days—privately and professionally ... and all ideas are carefully considered.","These days, Roger and I have a much closer understanding of each other, both in private and professional settings, and we give careful consideration to all ideas."
"admiration to approval: It's good that the pulse still beats"".",It's a positive thing that the pulse is still going.
disgust to disappointment: This outbreak was compounded by Tristan's lack of suitable and sufficient medical supplies.,This outbreak was compounded by Tristan's lack of suitable and sufficient medical supplies.
"gratitude to admiration: Shell said, ""I respect the historical value of Internet Archive's goal.","Shell said, ""I respect the historical value of Internet Archive's goal."
"nervousness to disappointment: Initially, the main problem seemed to be the inability to connect to the PlayStation Network.","Initially, the main problem seemed to be the inability to connect to the PlayStation Network."
"gratitude to admiration: This event made the island, its inhabitants and lifestyle known worldwide thanks to the media reports.","The island, its residents, and their culture gained international recognition through media coverage of the event."
"joy to admiration: The top of Sentinel Peak, which is accessible by road, offers an outstanding scenic view of the city looking eastward.","The top of Sentinel Peak, which is accessible by road, offers an outstanding scenic view of the city looking eastward."
"admiration to approval: But suddenly you touch my heart, you do me good.","All of a sudden, you have a positive impact on my heart and well-being."
joy to admiration: I am happy and I say: This is beautiful.,Happiness fills me as I declare: This is beautiful.
sadness to disappointment: The Imperial Japanese Navy's carrier force was effectively destroyed.,The Imperial Japanese Navy's carrier fleet was rendered ineffective.
"joy to admiration: Pan blew on his pipes, and with his rustic melody gave great satisfaction to himself and his faithful follower, Midas, who happened to be present.","Pan blew on his pipes, and with his rustic melody gave great satisfaction to himself and his faithful follower, Midas, who happened to be present."
sadness to disappointment: The space industry also suffered in 1986 after the Space Shuttle Challenger disintegrated shortly after launch.,The space field experienced a setback in 1986 when the Space Shuttle Challenger disintegrated shortly after liftoff.
"sadness to disappointment: In the late 1980s, the city's economy suffered from the nationwide recession.",The late 1980s saw the city's economy suffer due to the nationwide recession.
"approval to realization: In the years since, it has sold more than 30 million copies and been translated into more than 40 languages.","In the years since, it has sold more than 30 million copies and been translated into more than 40 languages."
"optimism to approval: In Egypt, the economic situation was more positive, with a GNP growth of 4.5 percent and a rapid growth of industry.","In Egypt, the economic situation was more positive, with a GNP growth of 4.5 percent and a rapid growth of industry."
"admiration to approval: In the Armenian diaspora, Armenian revolutionary songs are popular with the youth.","In the Armenian diaspora, Armenian revolutionary songs are popular with the youth."
gratitude to approval: Boston-based Fidelity Investments helped popularize the mutual fund in the 1980s and has made Boston one of the top financial cities in the United States.,Boston-based Fidelity Investments helped popularize the mutual fund in the 1980s and has made Boston one of the top financial cities in the United States.
"admiration to approval: In 2014 Paris received 22.4 million visitors, making it one of the world's top tourist destinations.","With 22.4 million visitors in 2014, Paris became one of the most popular tourist destinations worldwide."
admiration to approval: The construction of gods and spirits like persons is one of the best known traits of religion.,The portrayal of gods and spirits as human-like beings is a well-known characteristic of religion.
admiration to approval: The city has played a major role in the development and support of American rock music and rap music.,The city has played a major role in the development and support of American rock music and rap music.
admiration to approval: Philadelphia's importance and central location in the colonies made it a natural center for America's revolutionaries.,Philadelphia's importance and central location in the colonies made it a natural center for America's revolutionaries.
"realization to disappointment: A fundamental error was the belief that a force is required to maintain motion, even at a constant velocity.","A fundamental error was the belief that a force is required to maintain motion, even at a constant velocity."
disappointment to disapproval: The bill was defeated amid lobbying by company loyalists and accusations of nepotism in the bill's recommendations for the appointment of councillors.,The bill was rejected following lobbying efforts by company loyalists and claims of nepotism in the bill's suggestions for councilor appointments.
"admiration to approval: An anthropology of the state developed, and it is a most thriving field today.","Today, the field of anthropology of the state is thriving and has developed significantly."
"admiration to approval: He appreciated the advantages of democracy: ""It is an invaluable gift, if God allows a people to freely elect its own authorities and overlords.""","He acknowledged the merits of democracy, emphasizing that it is an immeasurable privilege when a populace is permitted to elect its own governing officials and superiors."
"joy to admiration: In the evening he watched a Western on TV, happy only when he saw ""horses, the most beautiful animals that God had created.""","The only thing that brought him happiness while watching a Western on TV in the evening was seeing horses, which he considered to be the most beautiful animals created by God."
"admiration to disappointment: Somerset House in London, designed by Sir William Chambers in 1776 for government offices, was as magnificent as any country house, though never quite finished, as funds ran out.","Somerset House in London, built by Sir William Chambers in 1776 for government offices, was an impressive structure that rivaled any country estate, but it remained unfinished due to insufficient funding."
gratitude to approval: This program is open to all families who live within the district.,This program is open to all families who live within the district.
"disappointment to disapproval: In a 2012 status referendum a majority of voters, 54%, expressed dissatisfaction with the current political relationship.",The current political relationship was disapproved by 54% of voters in a status referendum conducted in 2012.
approval to disappointment: Quality dropped but variety increased with the introduction of microwave ovens and freezer food.,"With the advent of microwave ovens and freezer food, quality declined while variety expanded."
"admiration to approval: The compilation album Classic Queen also reached number four on the Billboard 200, and is certified three times platinum in the US.","The compilation album Classic Queen also reached number four on the Billboard 200, and is certified three times platinum in the US."
"admiration to approval: Known as the most stable local, non-formal system of education providing basic religious and moral instruction, their strength rests on community support and their use of locally made and widely available teaching materials.","The most dependable informal education system in the area is known for imparting essential religious and moral lessons, relying on community support and locally produced teaching materials."
approval to caring: Use of caution is therefore recommended when interpreting changes in the racial composition of the US population over time.,It is recommended to be cautious when interpreting changes in the racial diversity of the US population over time.
excitement to joy: It is the color of celebration and ceremony.,This shade symbolizes jubilation and ritual.
"caring to fear: With the German occupation of Western Europe, the intensification of submarine and air attack on Britain's sea communications was feared by the British.","With the German occupation of Western Europe, the intensification of submarine and air attack on Britain's sea communications was feared by the British."
optimism to approval: Local hunting clubs and national organizations provide hunter education and help protect the future of the sport by buying land for future hunting use.,Local hunting clubs and national organizations provide hunter education and help protect the future of the sport by buying land for future hunting use.
"sadness to disappointment: In addition to damage caused by the fire, smoke resulted in a significant increase in emergency room visits due to asthma, respiratory problems, eye irritation, and smoke inhalation; the poor air quality caused San Diego County schools to close for a week.","In addition to damage caused by the fire, smoke resulted in a significant increase in emergency room visits due to asthma, respiratory problems, eye irritation, and smoke inhalation; the poor air quality caused San Diego County schools to close for a week."
admiration to approval: San Diego was ranked as the 20th-safest city in America in 2013 by Business Insider.,"In 2013, San Diego was placed 20th on Business Insider's list of the safest cities in America."
joy to approval: The dry and mild climate of San Diego makes cycling a convenient and pleasant year-round option.,The dry and mild climate of San Diego makes cycling a convenient and pleasant year-round option.
admiration to approval: His financial independence came from his success as a budding entrepreneur with a series of successful business ventures and investments.,His financial independence came from his success as a budding entrepreneur with a series of successful business ventures and investments.
admiration to surprise: His exposure on Idol landed him a record deal and surprisingly he became the third best-selling singer from that season.,His exposure on Idol landed him a record deal and surprisingly he became the third best-selling singer from that season.
"admiration to approval: Though it was affected by the Great Recession, Seattle has retained a comparatively strong economy, and remains a hotbed for start-up businesses, especially in green building and clean technologies: it was ranked as America's No.","Seattle's economy has remained relatively strong despite the effects of the Great Recession, and it continues to be a popular location for start-up businesses, particularly those focused on green building and clean technologies. In fact, it was ranked as America's No. "
"confusion to disapproval: However, the exact locations of Cabot's landfalls are disputed.","However, the exact locations of Cabot's landfalls are disputed."
"confusion to disapproval: The reliability of these estimates is often challenged; the underlying methodology is basically anecdotal.""","The reliability of these estimates is often challenged; the underlying methodology is basically anecdotal."""
excitement to joy: Several Germanic tribes celebrated the returning of the daylight.,A number of Germanic tribes marked the return of daylight with festivities.
"realization to disappointment: This decision was reversed after a sustained campaign by the newspaper itself lasting 16 months, and the election of a Labour-led council in 1971.","After a 16-month long campaign by the newspaper and the election of a Labour-led council in 1971, this decision was overturned."
"admiration to approval: Today, Signal Hill is a National Historic Site of Canada and remains incredibly popular amongst tourists and locals alike; 97% of all tourists to St. John's visit Signal Hill.","Signal Hill is a popular destination for tourists and locals alike, and has been designated a National Historic Site of Canada; 97% of tourists to St. John's make a point of visiting the site."
admiration to approval: The recent turnaround of downtown New Haven has received positive press from various periodicals.,The recent turnaround of downtown New Haven has received positive press from various periodicals.
"sadness to disappointment: The next 400 million years included repeated, massive biodiversity losses classified as mass extinction events.","During the subsequent 400 million years, there were several occurrences of mass extinction events that led to substantial declines in biodiversity."
"sadness to disappointment: In the Carboniferous, rainforest collapse led to a great loss of plant and animal life.",Rainforest failure during the Carboniferous era resulted in a substantial reduction in plant and animal species.
"approval to confusion: Since the 2010 election, the government has embarked on a series of reforms to direct the country towards liberal democracy, a mixed economy, and reconciliation, although doubts persist about the motives that underpin such reforms.","Since the 2010 election, the government has embarked on a series of reforms to direct the country towards liberal democracy, a mixed economy, and reconciliation, although doubts persist about the motives that underpin such reforms."
"admiration to approval: During the Ming dynasty, Nanjing's industry was further expanded, and the city became one of the most prosperous cities in China and the world.","The Ming dynasty saw Nanjing's industry grow significantly, transforming the city into a prosperous hub in China and globally."
"admiration to approval: Since the end of the World Wars, the term ""great power"" has been joined by a number of other power classifications.","Since the end of the World Wars, the term ""great power"" has been joined by a number of other power classifications."
"admiration to approval: Since then, tourism in Nepal has thrived; it is the country's most important industry.","Since then, tourism in Nepal has thrived; it is the country's most important industry."
"gratitude to approval: Skiing, snowboarding and mountaineering are among the most popular sports in Switzerland, the nature of the country being particularly suited for such activities.","Skiing, snowboarding and mountaineering are among the most popular sports in Switzerland, the nature of the country being particularly suited for such activities."
"approval to caring: Therefore, it is important to get the proper amount of sleep so that memory can function at the highest level.","Therefore, it is important to get the proper amount of sleep so that memory can function at the highest level."
"annoyance to disappointment: Slow progress has led to frustration, expressed by executive director of the Global Fund to Fight AIDS, Tuberculosis and Malaria – Mark Dybul: ""we have the tools to end TB as a pandemic and public health threat on the planet, but we are not doing it.""","Slow progress has led to frustration, expressed by executive director of the Global Fund to Fight AIDS, Tuberculosis and Malaria – Mark Dybul: ""we have the tools to end TB as a pandemic and public health threat on the planet, but we are not doing it."""
sadness to disappointment: Society throughout Europe was disturbed by the dislocations caused by the Black Death.,Society throughout Europe was disturbed by the dislocations caused by the Black Death.
disappointment to disapproval: Sociologists and criminologists have not reached consensus on the explanation for the dramatic decrease in the city's crime rate.,Sociologists and criminologists have not reached consensus on the explanation for the dramatic decrease in the city's crime rate.
disgust to disappointment: Prognosis is worse if a mechanical complication such as papillary muscle or myocardial free wall rupture occurs.,"If there is a mechanical complication such as a rupture in the papillary muscle or myocardial free wall, the prognosis is poorer."
disappointment to disapproval: Analyses based on comparing yearly equality figures to yearly growth rates were misleading because it takes several years for effects to manifest as changes to economic growth.,The analysis based on comparing yearly equality figures to yearly growth rates is inaccurate as it takes a few years for the effects to show up as changes in economic growth.
"surprise to disappointment: They lifted the FA Cup with a shock victory over Manchester United in 1976, returned to the top flight two years later, and stayed there for 27 years (becoming founder members of the Premier League in 1992) before they were relegated in 2005.","They lifted the FA Cup with a shock victory over Manchester United in 1976, returned to the top flight two years later, and stayed there for 27 years (becoming founder members of the Premier League in 1992) before they were relegated in 2005."
"sadness to disappointment: The region was a leader in the housing bubble 2001–2007, and has been heavily impacted by the housing crash.","The region was a leader in the housing bubble 2001–2007, and has been heavily impacted by the housing crash."
"approval to disapproval: Spectre has received mixed reviews, with many reviewers either giving the film highly positive or highly negative feedback.","Spectre has received mixed reviews, with many reviewers either giving the film highly positive or highly negative feedback."
"admiration to disappointment: The theme song, ""Writing's on the Wall"", received mixed reviews, particularly compared to the previous theme; nevertheless, it won the Golden Globe for Best Original Song and was nominated for the Academy Award in the same category.","The theme song ""Writing's on the Wall"" was met with mixed reviews, but it still managed to win the Golden Globe for Best Original Song and receive an Academy Award nomination in the same category, despite being compared unfavorably to the previous theme."
"admiration to approval: The film received strong reviews with the review tallying website Rotten Tomatoes giving it a 92% approval rating, reporting that 206 out of the 225 reviews they tallied were positive.","The film garnered a 92% approval rating on Rotten Tomatoes, with 206 out of 225 reviews being positive."
admiration to approval: It is the single best test for asthma.,This test is the ultimate way to diagnose asthma.
"approval to disappointment: St. John's has traditionally been one of the safest cities in Canada to live; however, in recent years crime in the city has steadily increased.","For a long time, St. John's has been considered one of the safest cities in Canada to live in, but in recent years, the city has experienced a steady increase in crime."
"realization to disappointment: During this same time violent crime in the city decreased 6%, compared to a 1% decrease nationally.","While violent crime decreased by 1% across the country, the city saw a 6% decline during the same time frame."
"sadness to disappointment: St. John's, and the province as a whole, was gravely affected in the 1990s by the collapse of the Northern cod fishery, which had been the driving force of the provincial economy for hundreds of years.","The Northern cod fishery's failure in the 1990s had a significant impact on St. John's and the province as a whole, as it had been the driving force of the provincial economy for hundreds of years."
"admiration to approval: Nowadays, Strasbourg is known to offer among the best university courses in France, after Paris.","Nowadays, Strasbourg is known to offer among the best university courses in France, after Paris."
"joy to admiration: Surrounded by the Yangtze River and mountains, Nanjing also enjoys beautiful natural scenery.",The presence of the Yangtze River and mountains around Nanjing adds to its picturesque natural surroundings.
admiration to realization: You don't realize how convenient autoloading disc trays are until they're gone.,You don't realize how convenient autoloading disc trays are until they're gone.
"joy to disappointment: With new signings like Malcolm Macdonald and Pat Jennings, and a crop of talent in the side such as Liam Brady and Frank Stapleton, the club enjoyed their best form since the 1971 double, reaching a trio of FA Cup finals (1978, 1979 and 1980), and losing the 1980 European Cup Winners' Cup Final on penalties.","By adding players such as Malcolm Macdonald and Pat Jennings to their roster and having a strong group of players like Liam Brady and Frank Stapleton, the club experienced their most successful period since the 1971 double, making it to three FA Cup finals (1978, 1979, and 1980) and narrowly missing out on the 1980 European Cup Winners' Cup Final."
