# CSV-File created with merge-csv.com
# -----------------------------------------------------------

input_text,target_text
"admiration to approval: Set to boom: Gozo is not just good for a holiday rental – it is worth buying there too, especially because of the limelight that will shine upon it in the coming year .","Set to boom: Gozo is not just good for a holiday rental – it is worth buying there too, especially because of the limelight that will shine upon it in the coming year ."
"annoyance to disapproval: I said I didn't have a gun, but it was so unfair, they wouldn't hear me out.","Despite my denial of possessing a firearm, they refused to listen to my side of the story, which was unjust."
joy to love: Loving: Coleen had been on holiday in Barbados .,Loving: Coleen had been on holiday in Barbados .
joy to love: brought so much love and happiness to all our family and everyone who .,brought so much love and happiness to all our family and everyone who .
caring to desire: We shall cherish for ever the memories  we .,We shall cherish for ever the memories  we .
"love to sadness: much-loved daughter and sister, went to heaven at 2.50am this morning at .",The beloved daughter and sister passed away at 2.50am this morning and went to heaven.
"joy to love: home, where she was surrounded by her loving family.","home, where she was surrounded by her loving family."
love to caring: cherish forever the memories we have shared and the love she showed us .,Let us hold dear the memories we shared and the affection she bestowed upon us.
admiration to love: love and support and for their messages of heartfelt condolence today.,love and support and for their messages of heartfelt condolence today.
love to sadness: stopped crawling and lost what use of her hands she had.,stopped crawling and lost what use of her hands she had.
optimism to caring: I pray there is no rush to judgment.,I pray there is no rush to judgment.
"sadness to disappointment: Unfortunately, this situation took place and it's devastating.","Regrettably, this circumstance occurred and it's catastrophic."
admiration to approval: I got a good supporting cast around me.,I have a strong group of supporters surrounding me.
"excitement to joy: She needed a size 16 and was elated to fit into a ""normal"" size.","She needed a size 16 and was elated to fit into a ""normal"" size."
"sadness to disappointment: Worst of it: Costas, pictured in the midst of the infection, tried to cover up the redness by wearing glasses but he finally sidelined himself when his blurred vision and sensitivity to light made working impossible .","Costas attempted to conceal the redness caused by the infection by wearing glasses, but eventually had to stop working due to blurred vision and light sensitivity."
"realization to surprise: But I did not know it was going to end this way,"" said George Zulu, permanent secretary at the Zambian Ministry of Foreign Affairs.","George Zulu, permanent secretary at the Zambian Ministry of Foreign Affairs, expressed his surprise at the unexpected ending."
"joy to love: But not too long after he took office, speculation swirled over his lack of visibility -- which especially stood out for a man who loves the spotlight.","But not too long after he took office, speculation swirled over his lack of visibility -- which especially stood out for a man who loves the spotlight."
optimism to desire: I’m just trying to do the best job I can.,My aim is to perform my duties to the best of my abilities.
"sadness to remorse: Lamell McMorris, spokesman for the National Basketball Referees Association, called the situation ""a truly unfortunate case of wrongdoing by one of our own.""","The National Basketball Referees Association's representative, Lamell McMorris, referred to the incident as ""an extremely regrettable instance of misconduct by a member of our organization."""
confusion to sadness: He has won 15 England caps since Capello handed him a debut four years ago but progress has been so painful at times that some have wondered if the young midfielder will ever be the player he promised to be as a teenager.,He has won 15 England caps since Capello handed him a debut four years ago but progress has been so painful at times that some have wondered if the young midfielder will ever be the player he promised to be as a teenager.
joy to admiration: We had quite a good chat.,We had quite a good chat.
"admiration to approval: This season I’ve improved a lot, scored a few more; got a few more assists.","I've made significant progress this season, scoring more goals and providing more assists."
optimism to approval: It’s right that we go on and win this.,It’s right that we go on and win this.
"sadness to disappointment: Her taste for sugary carbs such as pasta and cheese sandwiches made her weight problem worse and by the age of 19, her eating had spiralled out of control.","Her taste for sugary carbs such as pasta and cheese sandwiches made her weight problem worse and by the age of 19, her eating had spiralled out of control."
"excitement to joy: Miss Walton, who says she hopes to become a photographer, was overjoyed and will have a gastric bypass and band fitted within the next few months.","Miss Walton, who says she hopes to become a photographer, was overjoyed and will have a gastric bypass and band fitted within the next few months."
admiration to approval: Pairing a casual jacket such as a parka or bomber with a smart work outfits looks understatedly cool .,Combining a laid-back jacket like a parka or bomber with a professional ensemble exudes a subtle coolness.
sadness to disappointment: Their miserable start was compounded as rookie power forward Julius Randle crumbled to the hardwood after landing awkwardly on his right leg midway through the fourth quarter of the opening 108-90 loss to the Houston Rockets.,"The team's dismal beginning was worsened when newcomer power forward Julius Randle fell awkwardly on his right leg and hit the floor during the fourth quarter of their first game, which they lost 108-90 to the Houston Rockets."
"sadness to disappointment: While the world of Downton may be becoming more obtainable, the reality unfortunately never will.","While the world of Downton may be becoming more obtainable, the reality unfortunately never will."
admiration to approval: The owners of an Adelaide hotel who have been offering free accommodation for people affected by the devastating bushfires have been overwhelmed by the positive response from their good deed.,The proprietors of a hotel in Adelaide have been inundated with positive feedback for their generous act of providing free lodging to those impacted by the catastrophic bushfires.
sadness to disappointment: Devastating bushfires have been burning out of control since it began on Friday at Sampson Flat on Adelaide's northeastern edge .,Devastating bushfires have been burning out of control since it began on Friday at Sampson Flat on Adelaide's northeastern edge .
optimism to joy: Have a beer at the end of each day and see what tomorrow brings.,Enjoy a beer every evening and wait to see what the next day holds.
"sadness to nervousness: Officials have expressed particular concern about the situation at Mount Ontake, a volcano that suddenly erupted last weekend, killing dozens of hikers.","The eruption of Mount Ontake, which occurred unexpectedly last weekend and resulted in the deaths of numerous hikers, has caused officials to express significant worry."
gratitude to admiration: Hartley’s moment of madness overshadowed a magnificent performance by Northampton who shrugged off the inconvenience of playing for 64 minutes with 14 men to beat their rivals courtesy of Jamie Elliott’s 77th-minute try.,Hartley’s moment of madness overshadowed a magnificent performance by Northampton who shrugged off the inconvenience of playing for 64 minutes with 14 men to beat their rivals courtesy of Jamie Elliott’s 77th-minute try.
"admiration to desire: His win at the Australian Open and present hot streak finds him ranked second in the world, but Djokovic has his sights firmly focused on achieving a long-held goal.","His win at the Australian Open and present hot streak finds him ranked second in the world, but Djokovic has his sights firmly focused on achieving a long-held goal."
surprise to fear: A backpacker who suffered from persistent nosebleeds was horrified to discover they were caused by a three-inch-long leech which had been living up her nose for a month.,A backpacker who suffered from persistent nosebleeds was horrified to discover they were caused by a three-inch-long leech which had been living up her nose for a month.
"caring to fear: Now scientists worry that someday, they'll try to take over your brain.","Now scientists worry that someday, they'll try to take over your brain."
"confusion to surprise: At times, I truly wonder if Mitt realizes we have Google and can look up his record on issues.","At times, I truly wonder if Mitt realizes we have Google and can look up his record on issues."
"fear to sadness: David Gibson, 28,  fractured his skull, nose and both eye sockets after he fell face first into a barrier at the side of the pitch after a horror tackle .","David Gibson, aged 28, suffered skull, nose, and eye socket fractures when he fell onto a barrier at the pitch's side following a terrible tackle."
"disgust to fear: Mr Steggles, 53,  said: 'It's the worst thing I have ever seen.","""The most terrible sight I've ever witnessed,"" stated Mr Steggles, aged 53."
"surprise to sadness: The match at Gainsborough Sports Centre, Ipswich, was immediatelyabandoned when the forward was injured in the 24th minute as his horrified team-mates looked on .","The match at Gainsborough Sports Centre, Ipswich, was immediatelyabandoned when the forward was injured in the 24th minute as his horrified team-mates looked on ."
"caring to fear: Nashef said his nephew had been arrested last summer and held for 37 days for ""spreading fliers about the revolution,"" and his family feared the worst after he was picked up again.","Nashef said his nephew had been arrested last summer and held for 37 days for ""spreading fliers about the revolution,"" and his family feared the worst after he was picked up again."
"optimism to approval: Whatever we will do, we will plan long-term.",We will plan for the long-term regardless of our actions.
admiration to caring: Ominously for his rivals Federer believes such an approach has led to him playing some of the best tennis of his career.,Federer's rivals should be worried as he believes his approach has resulted in him playing some of his best tennis.
disappointment to disapproval: Foolishness -- at home or abroad -- rarely yields great results.,"Great outcomes are seldom achieved through foolishness, whether at home or abroad."
caring to annoyance: So please stop doing stupid stuff while traveling.,So please stop doing stupid stuff while traveling.
"curiosity to annoyance: You're making the rest of us polite, culture-seeking, nature-loving and happy-to-practice-our-Spanish (or French or Arabic) tourists look bad.","You're making the rest of us polite, culture-seeking, nature-loving and happy-to-practice-our-Spanish (or French or Arabic) tourists look bad."
admiration to caring: Please respect them and leave the ancient wonders intact for everyone to enjoy.,Show consideration towards them and preserve the ancient marvels untouched for all to relish.
"joy to disappointment: We must enjoy what happened, but if we lose the final, this semi-final will not be worth anything.","We must enjoy what happened, but if we lose the final, this semi-final will not be worth anything."
amusement to admiration: There is perhaps amusement in some eyes but more a sense of occasion and formality - of proper regard for the camera lens and its great powers of documentation .,There is perhaps amusement in some eyes but more a sense of occasion and formality - of proper regard for the camera lens and its great powers of documentation .
admiration to approval: There is perhaps amusement in some eyes but more a sense of occasion and formality - of proper regard for the camera lens and its great powers of documentation.,"Some eyes may find it amusing, but most feel a sense of formality and occasion, showing respect for the camera lens and its ability to document."
"joy to love: I loved getting new information about Armstrong.""","I loved getting new information about Armstrong."""
"approval to caring: So we need to have compassion for Steve and the young lady and his wife and family -- and really embrace that and celebrate his life and learn from anything else.""","So we need to have compassion for Steve and the young lady and his wife and family -- and really embrace that and celebrate his life and learn from anything else."""
"caring to nervousness: He said Kazemi had seen another woman leave McNair's condo a few days before and was concerned ""whether or not her relationship was unraveling with Mr.",He expressed that Kazemi had witnessed a different woman exiting McNair's apartment a few days prior and was worried about the state of their relationship.
"admiration to caring: Bobby Wilson, president of the American Community Gardening Association, says all of that interest is great, but he worries that Americans aren't equipped to grow their own food without some help.","Bobby Wilson, the head of the American Community Gardening Association, expresses concern that Americans lack the necessary skills to cultivate their own food, despite the growing interest in gardening."
"admiration to surprise: stunning, like a vision of Wessex.","stunning, like a vision of Wessex."
"optimism to admiration: There are strong possibilities that I remain in one of the major leagues but, to come back to Turkey (one of the journalists previously mentioned it), they have done good things in the Champions League recently.","There are strong possibilities that I remain in one of the major leagues but, to come back to Turkey (one of the journalists previously mentioned it), they have done good things in the Champions League recently."
excitement to joy: Kumar Sangakkara celebrates after scoring a century for the fourth consecutive World Cup game .,Kumar Sangakkara rejoices as he scores a century for the fourth successive World Cup match.
"gratitude to joy: In a message on his supporters' Facebook page on Tuesday, Chan said he was humbled by the birthday wishes he received.","In a message on his supporters' Facebook page on Tuesday, Chan said he was humbled by the birthday wishes he received."
"amusement to joy: Guests at the event were kept entertained by a magician, among them a sceptical-looking Pippa who was eventually won over by the performer's sleight of hand.","A magician kept the guests entertained at the event, including Pippa who initially appeared doubtful but was eventually impressed by the performer's tricks."
fear to disappointment: It has been a complete nightmare.,It has been an absolute disaster.
"admiration to approval: Victoria Falls, the top tourist draw, has always brought visitors, even in the dark years.","Victoria Falls, the top tourist draw, has always brought visitors, even in the dark years."
"admiration to approval: If you want to go colonial, this is the place.","If you want to go colonial, this is the place."
"sadness to annoyance: Talking to L’Equipe, scout Hillion said: ‘It’s a huge waste, because I’ve already said it and I’ll repeat it: he was the most talented one of his generation.","Talking to L’Equipe, scout Hillion said: ‘It’s a huge waste, because I’ve already said it and I’ll repeat it: he was the most talented one of his generation."
fear to nervousness: robot weapon and comes amid fears that the handing over of warfare to .,The robot weapon is causing concern due to worries about the transfer of warfare control.
admiration to approval: The positive comments were the confidence boost she needed to carry on .,The positive comments were the confidence boost she needed to carry on .
disgust to sadness: The other children would say really nasty things to me.,The other kids would make hurtful comments towards me.
fear to disappointment: My school days became a nightmare.,My time in school turned into a living hell.
"sadness to embarrassment: Ashamed of her growing belly, from the age of ten, Jess began raiding stashes of food from her parents' kitchen and hiding it to later gorge on in secret.",Jess started stealing food from her parents' kitchen at the age of ten and hiding it to eat in secret due to her embarrassment about her expanding belly.
"admiration to approval: If you can find somewhere to park your general misgivings about the big, bad federal government, you will find that it runs excellent web pages where you can find very reliable information about what ails you, as well as information about possible treatments.","If you can find somewhere to park your general misgivings about the big, bad federal government, you will find that it runs excellent web pages where you can find very reliable information about what ails you, as well as information about possible treatments."
approval to caring: You need to pay more attention to people who say it with figures.,You need to pay more attention to people who say it with figures.
disappointment to remorse: I am sorry to say that I know quite a few people who agreed to undergo major surgery upon their doctor's recommendation without investigating their options.,I am sorry to say that I know quite a few people who agreed to undergo major surgery upon their doctor's recommendation without investigating their options.
"admiration to sadness: He was just a gentle, sweet soul; but he hurt himself.","He was just a gentle, sweet soul; but he hurt himself."
"joy to approval: And how I cool out is, I listen to music and just listen to the words and just relax and, you know, find my melody.","To calm down, I listen to music and focus on the lyrics while unwinding and discovering my rhythm."
caring to nervousness: I don’t know whether that is the case or not but I worry that it may be.,I don’t know whether that is the case or not but I worry that it may be.
"optimism to approval: However, I am determined to drive through the government’s commitments to improve the criminal justice system’s response to rape, to encourage more victims to seek help and to bring more perpetrators of these terrible crimes to justice and to push up level of convictions.","Nevertheless, I am resolute in my efforts to enforce the government's obligations to enhance the criminal justice system's reaction to rape, to motivate more victims to seek assistance, and to prosecute more offenders of these heinous offenses, thereby increasing the rate of convictions."
admiration to approval: encouraging to see that since 2006-07 the number of pregnant women who .,It is heartening to note that the count of expectant mothers who have... has increased since 2006-07.
"admiration to disapproval: For most people, sharks are magnificent creatures – but definitely the sort of beasts you would want to avoid coming into close contact with in a dark corner of the sea.","Sharks are often admired by many, but they are certainly not the type of animals one would want to encounter in the depths of the ocean."
excitement to disappointment: Then the excitement in Neil's voice disappeared.,Neil's voice lost its excitement.
"sadness to disappointment: Whether it is paid for through fuel taxes or taxing per-mile, it's clear the federal highway fund is in trouble.","Whether it is paid for through fuel taxes or taxing per-mile, it's clear the federal highway fund is in trouble."
caring to fear: But some experts fear that method might be too expensive.,But some experts fear that method might be too expensive.
"approval to caring: If you choose to drink, recording exactly what you've drunk during the week will give you a great idea of whether you're within the guidelines.",Keeping a record of your weekly alcohol consumption can help you determine if you're following the recommended guidelines.
anger to annoyance: But it’s all been wiped overnight.’ Mrs Ward has joined the chorus of thousands of outraged users angry after Scrabble makers Mattel changed the online game earlier this week to a different version that does not have the previous data.,"The previous data of the online Scrabble game has been erased overnight, causing outrage among thousands of users, including Mrs. Ward."
"confusion to disappointment: No, I do not think I will ever be okay again”.","No, I do not think I will ever be okay again”."
"joy to approval: Toni's parents Lynn (left) and John (right) happily went along with the theme, dressing as Freddie Flintstone and Cruella de Vil .","Lynn and John, Toni's parents, enthusiastically embraced the theme and dressed up as Freddie Flintstone and Cruella de Vil."
joy to admiration: Pedigree: Ajax manager Frank de Boer has enjoyed a phenomenal start to his managerial career in Holland .,"Frank de Boer, the Ajax manager, has had an exceptional beginning to his managerial journey in the Netherlands."
admiration to approval: But you don't have to be an astronomer to appreciate the incredible spectacle of an eclipse.,You don't need to be an astronomer to enjoy the amazing sight of an eclipse.
caring to disapproval: NEVER look directly at the sun -- it is dangerous and can cause permanent damage to your eyes.,It is unsafe to stare directly at the sun as it can lead to lasting harm to your eyes.
excitement to joy: Supporters took to the street tonight in celebration of their new more moderate president Hasan Rowhani .,"In honor of their newly elected moderate president Hasan Rowhani, supporters gathered on the streets tonight to celebrate."
excitement to joy: Young supporters of Rowhani dancing in celebration of his win.,Rowhani's youthful supporters celebrate his victory by dancing.
"optimism to approval: he will still have difficulty to have moderate voices heard, but it is considered progress .","he will still have difficulty to have moderate voices heard, but it is considered progress ."
admiration to approval: It shows I am doing well.,It indicates that I am performing satisfactorily.
"caring to disapproval: That might help that particular kid's situation, but not Haiti as a whole.","While it may improve the circumstances of that specific child, it won't benefit Haiti in its entirety."
caring to nervousness: One of our homes sits on a hill -- our HIV home -- and I was worried about that.,One of our homes sits on a hill -- our HIV home -- and I was worried about that.
"admiration to approval: Jackson: Rainn has been extremely beneficial on all fronts, helping bring awareness and raise money for the cause.","Jackson: Rainn has been extremely beneficial on all fronts, helping bring awareness and raise money for the cause."
admiration to approval: Boobs are pretty good for getting you laid .,Breasts can be effective in helping you attract sexual partners.
"gratitude to admiration: Thanks to her outrageous honesty and knack for comic timing, Emily's videos have gone viral with previous posts attracting millions of viewers.","Emily's videos have become viral due to her bold honesty and comedic timing, with previous posts garnering millions of views."
"disappointment to remorse: Those behaviors alone probably put me in the ""you have a problem"" camp, but I'm sorry to say there's now even more evidence.","Those behaviors alone probably put me in the ""you have a problem"" camp, but I'm sorry to say there's now even more evidence."
"fear to sadness: Jessica Ridgeway's family today heard horrifying details of how their 10-year-old daughter had her hair cut off and was strangled, sexually assaulted and dismembered by a teenager.","The family of Jessica Ridgeway was informed today of the gruesome details of how their 10-year-old daughter was strangled, sexually assaulted, dismembered, and had her hair cut off by a teenager."
"fear to sadness: Horror: Police discovered Jessica's body in a field off of a highway on October 19, 2012.","A gruesome discovery was made by the police on October 19, 2012, when they found Jessica's body in a field near a highway."
"optimism to caring: never experienced - hope to never again,’ Judge Bonnie Whittner said, .","""I have never encountered such a situation before and I pray that I never have to face it again,"" Judge Bonnie Whittner stated."
optimism to approval: The flight took Orion farther from Earth than any craft designed for human flight since the Apollo 17 mission to the moon in 1972 -- a confidence builder for a program that NASA hopes will take its first human crew into space in 2021.,"The Orion flight surpassed the distance from Earth traveled by any human-designed craft since the Apollo 17 mission to the moon in 1972, which boosts confidence in NASA's program to send humans into space in 2021."
"excitement to admiration: The great Kate wait: Keen royalists and reporters camped outside the Lindo wing yesterday on the hottest day of the year, waiting for news about the baby .","The great Kate wait: Keen royalists and reporters camped outside the Lindo wing yesterday on the hottest day of the year, waiting for news about the baby ."
"admiration to love: I love the fact that I'm 42 years old and lucky enough to get this chance, and the human body is remarkable.","I love the fact that I'm 42 years old and lucky enough to get this chance, and the human body is remarkable."
admiration to love: I love the fact that I'm 42 years old and lucky enough to get this chance' Wedded bliss: Ms Guthrie married her husband Michael Feldman at their 'surprise' wedding in March (pictured) and publicly announced her pregnancy a few days later .,I love the fact that I'm 42 years old and lucky enough to get this chance' Wedded bliss: Ms Guthrie married her husband Michael Feldman at their 'surprise' wedding in March (pictured) and publicly announced her pregnancy a few days later .
admiration to love: He's too valuable of a horse and we love him to death like all .,He's too valuable of a horse and we love him to death like all .
"approval to disapproval: It symbolizes courage and self-sacrifice, and must never be used to attack anyone.","It represents bravery and altruism, and should never be employed for offensive purposes."
disappointment to disapproval: Rejected: Former Lostprophets singer and convicted paedophile Ian Watkins has had his appeal bid against his sentence turned down .,"Ian Watkins, the former Lostprophets vocalist and convicted child abuser, has had his appeal against his sentence denied."
fear to annoyance: disturbing reaction for anyone who has has anything to do with it.,disturbing reaction for anyone who has has anything to do with it.
"disappointment to disapproval: That is not to knock the spectacle, which is often breath-taking, but after all these years it still doesn’t seem quite right.","That is not to knock the spectacle, which is often breath-taking, but after all these years it still doesn’t seem quite right."
"joy to approval: Games like these will not be overly corporate occasions so take advantage of fair prices, adopt a minnow, paint faces and embrace the colour and diversity of the event.","Games like these will not be overly corporate occasions so take advantage of fair prices, adopt a minnow, paint faces and embrace the colour and diversity of the event."
sadness to nervousness: There is much consternation in New Zealand rugby circles about the imminent loss of a teenage prodigy known as ‘Tongan Thor’.,The impending departure of a young sensation nicknamed 'Tongan Thor' has caused great concern among rugby enthusiasts in New Zealand.
annoyance to disappointment: The problem is that a) I don’t really care enough about being super-thin and b) I would always rather spend what little spare time I have with my family than de-larding my buttocks on some sweaty treadmill.,The issue lies in the fact that I lack the motivation to become extremely thin and prefer to use my limited free time with my loved ones instead of exercising.
"fear to disapproval: On social media, however, many observers expressed horror at the idea of being trapped in a snowbound apartment with a frisky stranger.",The notion of being stuck in a snow-covered apartment with an unfamiliar and lively individual was met with revulsion by numerous social media users.
caring to disappointment: Airlines said George Osborne's tax grab will be a major blow to British tourism in the Olympic year as the levy is also paid on all flights into the country.,Airlines said George Osborne's tax grab will be a major blow to British tourism in the Olympic year as the levy is also paid on all flights into the country.
optimism to approval: confidence in the euro over the past week or two.,Trust in the euro has increased in the last week or two.
sadness to disappointment: As Wall Street suffered its worst day .,Wall Street experienced its most disastrous day.
excitement to optimism: The opposition activists who celebrated in the streets after Mubarak stepped down had hoped that tangible changes would follow soon after their Tahrir Square victory.,The opposition activists who celebrated in the streets after Mubarak stepped down had hoped that tangible changes would follow soon after their Tahrir Square victory.
"annoyance to disappointment: This has contributed to a security vacuum that has led to increased crime, thuggery and a spate of sectarian violence.","This has contributed to a security vacuum that has led to increased crime, thuggery and a spate of sectarian violence."
"surprise to sadness: In a more shocking development just weeks ago, a young reporter was sexually assaulted while covering a Friday rally in Tahrir Square.","Recently, a young journalist was sexually assaulted while reporting on a Friday rally in Tahrir Square, which was even more shocking."
"sadness to disappointment: Toure, who is a Muslim, said: ‘When you hear something like that it’s very disappointing — I feel very sorry for the families.","Toure expressed his disappointment and sympathy for the families, being a Muslim himself."
"gratitude to confusion: thanks to a vague list of demands and disorganised leadership, will be .","Due to an unclear set of requests and chaotic management, the outcome will be uncertain."
sadness to disappointment: with unemployment and a dismal economic forecast.,with unemployment and a dismal economic forecast.
"anger to annoyance: the Internet, angering many protesters who vowed to continue their .",The Internet has caused frustration among numerous demonstrators who pledged to persist with their protests.
excitement to admiration: Good start: The Egyptian winger reels away after scoring his first goal for the Blues against Arsenal in March .,Good start: The Egyptian winger reels away after scoring his first goal for the Blues against Arsenal in March .
sadness to disappointment: Too many staff feel undervalued and demoralised when all they want is to be able to care for patients.,Too many staff feel undervalued and demoralised when all they want is to be able to care for patients.
"sadness to disappointment: Pressures on maternity services mean that many women are not getting the high quality care they deserve.’ Accident and emergency unit targets were being missed - in some cases for an entire year - patients faced ‘unacceptable’ waits for cancer diagnoses, and patients requiring emergency mental health support were being moved to hospitals hundreds of miles away from home.","Pressures on maternity services mean that many women are not getting the high quality care they deserve.’ Accident and emergency unit targets were being missed - in some cases for an entire year - patients faced ‘unacceptable’ waits for cancer diagnoses, and patients requiring emergency mental health support were being moved to hospitals hundreds of miles away from home."
"sadness to disappointment: Social care shortfalls meant dementia sufferers ‘have been cut adrift, reliant on unpaid and unsupported carers to live from day to day’ and problems were being stored up for the future by a failure to invest properly in children and young people's physical and mental health, they suggested.","Dementia patients have been left without support due to social care deficits, forcing them to depend on unpaid caregivers for their daily needs. Additionally, inadequate investment in the physical and mental health of young people is creating future problems."
"admiration to approval: boobs – that look actually really suits me, because there’s some .","boobs – that look actually really suits me, because there’s some ."
"admiration to approval: Their devotion to duty is the foundation of our country.""",The basis of our nation lies in their commitment to their responsibilities.
optimism to admiration: The 27-year-old rider is highly rated and tipped as a future winner of .,The 27-year-old rider is highly rated and tipped as a future winner of .
optimism to approval: I believe in my players and the staff I have around me.,I believe in my players and the staff I have around me.
"admiration to approval: It is one of the companies that has grown most in the country,"" Luis Tellez said.","It is one of the companies that has grown most in the country,"" Luis Tellez said."
"admiration to approval: The idea that the people have a right to decide who will govern them, that the men and women who want to become president have to undergo a grueling, months-long job application process, engaging with citizens, trying to persuade everyone, rich and poor, young, old, men, women -- everyone -- that they deserve the position, is a truly remarkable reality.","The concept that citizens possess the authority to elect their leaders and that presidential candidates must endure a rigorous, months-long campaign process, interacting with people from all walks of life and convincing them of their worthiness, is an extraordinary fact."
optimism to approval: Their answer revealed complete faith that democracy would bring the best outcome.,They expressed unwavering belief that democracy would yield the optimal result.
"excitement to admiration: So, let's pause briefly to experience a sense of awe for the system.",Let's take a moment to appreciate the system with a sense of wonder.
admiration to approval: In my view you best atone for what you have done by paying .,I believe that the best way to make amends for your actions is by paying.
anger to sadness: sent to prison for inciting racial hatred over abusive texts.,sent to prison for inciting racial hatred over abusive texts.
"annoyance to disapproval: The comments were hurtful, dismissive of indigenous Australians and incorrect, she said.","She stated that the remarks were harmful, disrespectful towards indigenous Australians, and inaccurate."
sadness to disappointment: Chelsea's players are left dejected after Bradford staged a stunning comeback on Saturday .,Chelsea's players are left dejected after Bradford staged a stunning comeback on Saturday .
"joy to annoyance: Look, 9 times out of 10, not spending is way less fun than spending.","Look, 9 times out of 10, not spending is way less fun than spending."
optimism to caring: I greet you and I wish all good things for you.,I greet you and I wish all good things for you.
fear to sadness: Her friends began to shun her and strangers even threatened her children.,Her friends began to shun her and strangers even threatened her children.
annoyance to disappointment: All this blame was put on me.,I was held responsible for all the blame.
excitement to joy: Moussa Sissoko celebrates scoring in the Capital One Cup against Manchester City on Wednesday .,Moussa Sissoko celebrates scoring in the Capital One Cup against Manchester City on Wednesday .
caring to nervousness: Friends grew worried in March when they couldn't reach Redding for a few days.,Friends grew worried in March when they couldn't reach Redding for a few days.
disappointment to embarrassment: Shamed: Former RBS head Fred Goodwin was stripped of his knighthood for his involvement in the financial crash last year .,Shamed: Former RBS head Fred Goodwin was stripped of his knighthood for his involvement in the financial crash last year .
sadness to remorse: A grieving mother today criticised a hospital consultant who misdiagnosed her dying daughter and then sent a grovelling apology note - blaming the mistake on being busy.,A mother who was mourning her daughter's death has condemned a hospital consultant for misdiagnosing her daughter and then sending an apology note that blamed the error on being preoccupied.
sadness to annoyance: It was an insult to her life.,It was an insult to her life.
"confusion to realization: When I opened it I thought it was from a friend writing a card, but it wasn’t at all.","Upon opening it, I initially believed it to be a card from a friend, but it turned out to be something else entirely."
approval to disapproval: But she agreed with assistant coroner Katie Skerrett that discharging Miss Hughes was ‘wrong’.,"Miss Hughes' discharge was deemed ""wrong"" by both the woman in question and assistant coroner Katie Skerrett."
sadness to annoyance: It was an insult to her life' Carol Woodward .,It was an insult to her life' Carol Woodward .
sadness to disappointment: One victim said after Baker sexually abused him for the first time he felt 'confused and upset'.,"Following the first instance of sexual abuse by Baker, a victim expressed feeling ""confused and upset""."
"fear to sadness: Since then, the violence has only escalated and the death toll climbed, as the battles have moved from city to city across the country.","Since then, the violence has only escalated and the death toll climbed, as the battles have moved from city to city across the country."
disappointment to disapproval: We simply don't have the fortitude or patience to push through our children's resistance.,We simply don't have the fortitude or patience to push through our children's resistance.
"annoyance to disapproval: After a day at the office, the last thing a working mom wants to do is come home and turn into the drill sergeant.",The working mother doesn't want to transform into a drill sergeant after a long day at work.
"admiration to sadness: Tragic: Landon Nield, 31, was married to Gabriela Orozco in September and described his wife as 'beautiful and caring' Crash site: Recovery teams are using all-terrain vehicles prepared to trek up a rugged canyon to retrieve the five bodies from the remote site .","Tragic: Landon Nield, 31, was married to Gabriela Orozco in September and described his wife as 'beautiful and caring' Crash site: Recovery teams are using all-terrain vehicles prepared to trek up a rugged canyon to retrieve the five bodies from the remote site ."
"gratitude to admiration: I am grateful for the efforts of National Park Service rangers, .",The National Park Service rangers' efforts are greatly appreciated by me.
"admiration to approval: was so low-paid that all tips were gratefully received, and that in .","was so low-paid that all tips were gratefully received, and that in ."
sadness to annoyance: It has left a feeling of resentment towards the owner behind the scenes at the club.,It has left a feeling of resentment towards the owner behind the scenes at the club.
confusion to surprise: I have never known a soul like him and I doubt I ever will.,I have yet to encounter someone like him and I don't think I ever will.
"sadness to disappointment: Thailand's tourism industry has taken a battering this year following months of protests, the May military coup, the subsequent imposition of martial law and the murder of two young Britons on the holiday isle of Koh Tao in September.","Thailand's tourism industry has taken a battering this year following months of protests, the May military coup, the subsequent imposition of martial law and the murder of two young Britons on the holiday isle of Koh Tao in September."
sadness to disappointment: The Immigration Bureau says there has been a near nine per cent drop in tourist arrivals between January and October compared to the same period in 2013 - a painful blow for the millions of Thais whose livelihoods depend on the industry.,The tourism industry in Thailand has suffered a significant setback as the Immigration Bureau reports a nearly 9% decline in tourist arrivals from January to October 2014 compared to the same period in 2013.
"gratitude to approval: But in Panyee, part of Thailand's picturesque Phanga Nga province, foreign visitors keep coming thanks to excitement over the community's innovative and highly unusual football pitch.","The innovative and highly unusual football pitch in Panyee, a part of Thailand's Phanga Nga province, continues to attract foreign visitors."
disappointment to disapproval: But other tourist hotspots are not so fortunate.,But other tourist hotspots are not so fortunate.
"sadness to disappointment: Meanwhile the junta's attempts to bolster tourism were dealt a blow by the September murder of David Miller, 24, and the rape and murder of Hannah Witheridge, 23, on Koh Tao.",The junta's efforts to promote tourism were hindered by the murder of David Miller and the rape and murder of Hannah Witheridge on Koh Tao in September.
admiration to surprise: With dad: Ruby's parents expressed their shock at the generosity of strangers to help pay their bills .,With dad: Ruby's parents expressed their shock at the generosity of strangers to help pay their bills .
"excitement to admiration: He's very involved and, so far, has been very happy about everything I'm doing...He is very excited about it.",He's highly engaged and satisfied with all my actions so far...He's thrilled about it.
"annoyance to disapproval: unsafe, but that its basic services no longer work.","Basic services are no longer functional, making it unsafe."
