input_text,target_text
"joy to love: Eric, a 25-year-old university biology student, said: 'I really enjoy being in Plymouth and I love the scenery.","Eric, a 25-year-old university biology student, said: 'I really enjoy being in Plymouth and I love the scenery."
caring to disapproval: NEVER look directly at the sun -- it is dangerous and can cause permanent damage to your eyes.,Gazing directly at the sun is not recommended as it can cause permanent harm to your eyes.
excitement to joy: Thousands of Iranian women took to the streets to celebrate Rowhani's victory today .,"Today, a large number of Iranian women demonstrated on the streets to rejoice in Rowhani's victory."
admiration to approval: It shows I am doing well.,It proves that I am making progress.
disappointment to disapproval: We're not going to help Haiti -- or whatever country we're working in -- if we send the kids away.,We're not going to help Haiti -- or whatever country we're working in -- if we send the kids away.
"admiration to approval: Jackson: Rainn has been extremely beneficial on all fronts, helping bring awareness and raise money for the cause.","Jackson: Rainn has been extremely beneficial on all fronts, helping bring awareness and raise money for the cause."
admiration to approval: He's put us in contact with some amazing people that have helped us.,He has facilitated our interaction with exceptional individuals who have supported us.
"gratitude to admiration: Thanks to her outrageous honesty and knack for comic timing, Emily's videos have gone viral with previous posts attracting millions of viewers.","Emily's videos have become a sensation due to her daring honesty and comedic timing, with previous posts amassing millions of viewers."
"approval to disapproval: If you asked me whether I'm addicted to my smartphone or whether I overuse it, I would say absolutely not.","If you asked me whether I'm addicted to my smartphone or whether I overuse it, I would say absolutely not."
"fear to sadness: Jessica Ridgeway's family today heard horrifying details of how their 10-year-old daughter had her hair cut off and was strangled, sexually assaulted and dismembered by a teenager.","The family of Jessica Ridgeway was told today about the horrifying events that led to their 10-year-old daughter being strangled, sexually assaulted, dismembered, and having her hair cut off by a teenager."
fear to nervousness: disappearance panicked thousands of residents in Denver's western .,The disappearance of something caused a great deal of alarm and distress among the population in the western region of Denver.
admiration to approval: of any military value but ideal for producing electric power.,of any military value but ideal for producing electric power.
gratitude to admiration: Kaitie Stigell thanked police and prosecutors for .,Kaitie Stigell showed appreciation to the police and prosecutors for...
joy to admiration: has been so good.’ Hover's sisters said in a statement .,has been so good.’ Hover's sisters said in a statement .
excitement to joy: Celebrations at the Lindo Wing: Kay laughs with royal fans outside the hospital after the announcement that the Duchess of Cambridge had given birth to a baby boy .,Celebrations at the Lindo Wing: Kay laughs with royal fans outside the hospital after the announcement that the Duchess of Cambridge had given birth to a baby boy .
excitement to joy: Kat cheers with the crowds after the announcement of the new prince's birth .,"After the announcement of the new prince's birth, Kat joins in with the cheering throngs."
"excitement to admiration: The great Kate wait: Keen royalists and reporters camped outside the Lindo wing yesterday on the hottest day of the year, waiting for news about the baby .","The great Kate wait: Keen royalists and reporters camped outside the Lindo wing yesterday on the hottest day of the year, waiting for news about the baby ."
"gratitude to love: I love the fact that I'm 42 years old and lucky enough to get this chance, and the human body is remarkable.","I love the fact that I'm 42 years old and lucky enough to get this chance, and the human body is remarkable."
gratitude to love: I love the fact that I'm 42 years old and lucky enough to get this chance' Wedded bliss: Ms Guthrie married her husband Michael Feldman at their 'surprise' wedding in March (pictured) and publicly announced her pregnancy a few days later .,I love the fact that I'm 42 years old and lucky enough to get this chance' Wedded bliss: Ms Guthrie married her husband Michael Feldman at their 'surprise' wedding in March (pictured) and publicly announced her pregnancy a few days later .
sadness to disappointment: I'll Have Another's bid for a Triple Crown ended with the shocking news that the colt was out of the Belmont Stakes due to a swollen left front tendon .,I'll Have Another's bid for a Triple Crown ended with the shocking news that the colt was out of the Belmont Stakes due to a swollen left front tendon .
"optimism to desire: I . thought this was going to be one of the greatest races in history, and I . wanted the opportunity to be part of it,' said Dale Romans, trainer of .","I . thought this was going to be one of the greatest races in history, and I . wanted the opportunity to be part of it,' said Dale Romans, trainer of ."
"admiration to approval: It symbolizes courage and self-sacrifice, and must never be used to attack anyone.","It symbolizes courage and self-sacrifice, and must never be used to attack anyone."
disappointment to disapproval: Rejected: Former Lostprophets singer and convicted paedophile Ian Watkins has had his appeal bid against his sentence turned down .,"Ian Watkins, the former lead singer of Lostprophets and convicted child sex offender, has had his sentence appeal dismissed."
realization to remorse: complained he had not realised that his guilty plea had made him 'look .,"He grumbled that he had failed to comprehend how his confession of guilt had made him seem, causing him to feel regretful."
fear to annoyance: disturbing reaction for anyone who has has anything to do with it.,disturbing reaction for anyone who has has anything to do with it.
amusement to joy: Tears of joy: Welbeck evidently had something on his phone that Young found funny in Detroit .,Tears of joy: Welbeck evidently had something on his phone that Young found funny in Detroit .
approval to confusion: The motive is surely beyond doubt.,The motive is surely beyond doubt.
"admiration to disapproval: That is not to knock the spectacle, which is often breath-taking, but after all these years it still doesn’t seem quite right.","That is not to knock the spectacle, which is often breath-taking, but after all these years it still doesn’t seem quite right."
"approval to disapproval: It is accepted, but not cherished.","It is approved, but not adored."
"joy to approval: Games like these will not be overly corporate occasions so take advantage of fair prices, adopt a minnow, paint faces and embrace the colour and diversity of the event.","Games like these will not be overly corporate occasions so take advantage of fair prices, adopt a minnow, paint faces and embrace the colour and diversity of the event."
"admiration to approval: Test rugby is such a detailed, labour-intensive business now, but the pursuit of excellence can go too far.","Test rugby is such a detailed, labour-intensive business now, but the pursuit of excellence can go too far."
"embarrassment to remorse: After last season’s Heineken Cup Final, Springbok wing Bryan Habana chose to apologise for an exaggerated fall which Saracens captain Steve Borthwick denounced at the time as ‘embarrassing’.","In the aftermath of last season's Heineken Cup Final, Bryan Habana, the Springbok wing, expressed regret for an exaggerated fall that was denounced as ""embarrassing"" by Saracens captain Steve Borthwick."
sadness to disappointment: One of the most difficult things about combining work and motherhood is finding the time to go to the gym.,One of the most difficult things about combining work and motherhood is finding the time to go to the gym.
"disappointment to embarrassment: Shameful as this may sound, it’s always last on my to-do list.","Shameful as this may sound, it’s always last on my to-do list."
"admiration to approval: And they look so much better now than they used to: no more granny knickers and hefty bras; modern shapewear, as its called, is glamorous, lacy and, dare I say, sexy.","They look far better now than they did previously, with no more outdated undergarments and cumbersome bras; the contemporary shapewear, commonly known as modern, is chic, intricate, and even provocative."
"admiration to approval: The FN, meanwhile, enjoyed spectacular electoral success at European and local elections in May, and are now widely viewed as the most popular party in France.","The FN, meanwhile, enjoyed spectacular electoral success at European and local elections in May, and are now widely viewed as the most popular party in France."
optimism to approval: confidence in the euro over the past week or two.,"Over the past week or two, there has been a rise in confidence in the euro."
optimism to joy: The opposition activists who celebrated in the streets after Mubarak stepped down had hoped that tangible changes would follow soon after their Tahrir Square victory.,"Following Mubarak's resignation, opposition activists celebrated in the streets, expecting tangible changes to take place soon after their Tahrir Square victory."
"curiosity to surprise: They wonder why the Supreme Military Council, now in control, has not acted against former regime members to show its commitment to change.","They wonder why the Supreme Military Council, now in control, has not acted against former regime members to show its commitment to change."
"anger to annoyance: People have travelled from all over the country to voice their anger at the 2008 bank bailouts, rising numbers of foreclosures and persistently high unemployment.","People have travelled from all over the country to voice their anger at the 2008 bank bailouts, rising numbers of foreclosures and persistently high unemployment."
"gratitude to confusion: thanks to a vague list of demands and disorganised leadership, will be .","Owing to an ambiguous inventory of needs and haphazard direction, the end result will be uncertain."
sadness to disappointment: with unemployment and a dismal economic forecast.,with unemployment and a dismal economic forecast.
caring to nervousness: I really worry what their lives are going to be .,I am troubled by the uncertainty of their future.
joy to admiration: Good start: The Egyptian winger reels away after scoring his first goal for the Blues against Arsenal in March .,Good start: The Egyptian winger reels away after scoring his first goal for the Blues against Arsenal in March .
"sadness to disappointment: Social care shortfalls meant dementia sufferers ‘have been cut adrift, reliant on unpaid and unsupported carers to live from day to day’ and problems were being stored up for the future by a failure to invest properly in children and young people's physical and mental health, they suggested.","Social care deficiencies have left dementia sufferers without assistance, leaving them to rely on unpaid and unsupported caregivers for their daily needs. Furthermore, a lack of proper investment in the physical and mental health of young people is causing future problems."
"admiration to approval: boobs – that look actually really suits me, because there’s some .","boobs – that look actually really suits me, because there’s some ."
"admiration to approval: very independent and quite modern as a woman in many ways, but I’m also .","As a woman, I am both very independent and quite modern, but I also..."
"sadness to disappointment: The blonde, South African sports photographer is upset that Kenyan rider Mr Froomes has been forced into a support role for his team captain as he continues his quest for glory.","The blonde, South African sports photographer is upset that Kenyan rider Mr Froomes has been forced into a support role for his team captain as he continues his quest for glory."
pride to admiration: Carver added: 'This is a proud day for me.,Carver remarked that this day made him feel proud.
joy to disapproval: Yet not everyone believed the election was worth celebrating -- or that it should have been held at all.,Yet not everyone believed the election was worth celebrating -- or that it should have been held at all.
"admiration to approval: It is one of the companies that has grown most in the country,"" Luis Tellez said.","It is one of the companies that has grown most in the country,"" Luis Tellez said."
"admiration to approval: The idea that the people have a right to decide who will govern them, that the men and women who want to become president have to undergo a grueling, months-long job application process, engaging with citizens, trying to persuade everyone, rich and poor, young, old, men, women -- everyone -- that they deserve the position, is a truly remarkable reality.","The belief that the populace has the right to determine who governs them and that those vying for the presidency must endure a grueling, months-long job application process, connecting with citizens from all walks of life and persuading them of their qualifications, is an exceptional truth."
admiration to approval: Democracy has come because of enormous effort and sacrifice.,Democracy has come because of enormous effort and sacrifice.
"realization to surprise: Those who have spent their whole lives living under a democracy, or who have never witnessed the passion with which those living without it can yearn for a legitimate government, may not grasp just how stunning it is for all the people to have the power to choose their government.","Those who have spent their whole lives living under a democracy, or who have never witnessed the passion with which those living without it can yearn for a legitimate government, may not grasp just how stunning it is for all the people to have the power to choose their government."
optimism to approval: Their answer revealed complete faith that democracy would bring the best outcome.,Their reply indicated full trust in the potential of democracy to deliver the best possible result.
"excitement to admiration: So, let's pause briefly to experience a sense of awe for the system.",Pause for a moment and feel a sense of awe towards the system.
sadness to disappointment: traumatised by the heated online discussion after Ched Evans was .,Distressed by the heated online discourse that followed Ched Evans' conviction.
admiration to approval: In my view you best atone for what you have done by paying .,"In my opinion, the most appropriate way to make up for your mistakes is by paying."
admiration to surprise: The incredible footage has quickly become a hit online and has been viewed more than 1.1million times since it was posted on YouTube last week.,The astonishing clip has rapidly gone viral online and has been seen by over 1.1 million people since it was shared on YouTube last week.
"annoyance to disapproval: The comments were hurtful, dismissive of indigenous Australians and incorrect, she said.","She expressed that the comments were injurious, dismissive of indigenous Australians, and incorrect."
optimism to admiration: Jon Stead (right) rifled in a stunning strike for Bradford against Chelsea to give the visitors some hope at 2-1 .,"Bradford's Jon Stead smashed a magnificent goal past Chelsea's goalkeeper, reducing the deficit to 2-1 and giving his team a boost."
sadness to disappointment: Chelsea's players are left dejected after Bradford staged a stunning comeback on Saturday .,Chelsea's players are left dejected after Bradford staged a stunning comeback on Saturday .
excitement to joy: Moussa Sissoko celebrates scoring in the Capital One Cup against Manchester City on Wednesday .,Moussa Sissoko celebrates scoring in the Capital One Cup against Manchester City on Wednesday .
"sadness to disappointment: Stripped of his honour: James Crosby, the former HBOS Chief Executive, has had his knighthood cancelled after a scathing report into his handling of the financial crisis .","Stripped of his honour: James Crosby, the former HBOS Chief Executive, has had his knighthood cancelled after a scathing report into his handling of the financial crisis ."
sadness to annoyance: It was an insult to her life.,It was an insult to her life.
approval to disapproval: But she agreed with assistant coroner Katie Skerrett that discharging Miss Hughes was ‘wrong’.,"The discharge of Miss Hughes was considered ""wrong"" by both the assistant coroner, Katie Skerrett, and the patient herself."
sadness to annoyance: It was an insult to her life' Carol Woodward .,It was an insult to her life' Carol Woodward .
"disappointment to disapproval: But more importantly, Western Moms, and in particular working moms, just don't have the time, energy, or well, discipline.","But more importantly, Western Moms, and in particular working moms, just don't have the time, energy, or well, discipline."
disappointment to disapproval: We simply don't have the fortitude or patience to push through our children's resistance.,We simply don't have the fortitude or patience to push through our children's resistance.
joy to admiration: of thousands of tourists enjoy these popular helicopter tours of Nevada .,These popular helicopter tours of Nevada are a favorite among thousands of tourists.
"gratitude to approval: was so low-paid that all tips were gratefully received, and that in .","was so low-paid that all tips were gratefully received, and that in ."
love to desire: Loved: Vets hoped to get the 10-year-old cat's weight down from 36 pounds so he could be adopted .,"The vets were hoping to lower the weight of the 10-year-old cat, weighing 36 pounds, so that he could be adopted."
excitement to joy: We've gone a bit mad and got her loads of presents.,We've gone a tad insane and spoiled her with numerous gifts.
"sadness to disappointment: Your world just falls apart, nothing can describe it.","Your reality shatters, impossible to articulate."
"excitement to surprise: Miami has been crowned as the most festive city in the US, topping a top ten list of holiday locations which, surprisingly, features a large majority of other warm weather locations such as Texas, Georgia and North Carolina.","Miami has been crowned as the most festive city in the US, topping a top ten list of holiday locations which, surprisingly, features a large majority of other warm weather locations such as Texas, Georgia and North Carolina."
"sadness to disappointment: Thailand's tourism industry has taken a battering this year following months of protests, the May military coup, the subsequent imposition of martial law and the murder of two young Britons on the holiday isle of Koh Tao in September.","Thailand's tourism industry has taken a battering this year following months of protests, the May military coup, the subsequent imposition of martial law and the murder of two young Britons on the holiday isle of Koh Tao in September."
"gratitude to admiration: But in Panyee, part of Thailand's picturesque Phanga Nga province, foreign visitors keep coming thanks to excitement over the community's innovative and highly unusual football pitch.","Panyee, a part of Thailand's Phanga Nga province, is known for its innovative and highly unusual football pitch, which continues to draw foreign visitors."
"sadness to disappointment: Meanwhile the junta's attempts to bolster tourism were dealt a blow by the September murder of David Miller, 24, and the rape and murder of Hannah Witheridge, 23, on Koh Tao.",The junta's attempts to boost tourism were negatively impacted by the murder of David Miller and the rape and murder of Hannah Witheridge on Koh Tao in September.
"excitement to joy: He's very involved and, so far, has been very happy about everything I'm doing...He is very excited about it.",He's extensively involved and content with my progress...He's thrilled with it.
"annoyance to disappointment: unsafe, but that its basic services no longer work.",The absence of basic services has rendered it unsafe.
"joy to admiration: Retired truck driver Miguel Mosquera said he remembered the idyllic scene there decades ago, when the river was a perfect place to spend a sunny day.","Miguel Mosquera, a retired truck driver, reminisced about the peaceful setting of the river in the past, when it was an excellent destination for a sunny day out."
approval to embarrassment: We need to continue educating ourselves and I don't want to make anyone uncomfortable.,"We must keep educating ourselves, but I don't want to make anyone feel awkward."
"approval to desire: We're members of this community too, and we want to make everyone feel comfortable.""","We're members of this community too, and we want to make everyone feel comfortable."""
"annoyance to disappointment: We trudged back to the boarding gate, very frustrated.","We dragged ourselves back to the boarding gate, deeply dissatisfied."
"caring to fear: The biggest worry, he said, were strong wings that could literally break the rotor blades.","The biggest worry, he said, were strong wings that could literally break the rotor blades."
"disappointment to disapproval: It would be absolutely disgraceful.’ The deaths of mercenaries, or 'private military contractors' do not affect the public psyche as keenly as military personnel.","It would be absolutely disgraceful.’ The deaths of mercenaries, or 'private military contractors' do not affect the public psyche as keenly as military personnel."
"disappointment to disapproval: Slalom is not his strong point, with the 30-year-old having never done better than finish sixth in a World cup race in the discipline.","Slalom is not his strong point, with the 30-year-old having never done better than finish sixth in a World cup race in the discipline."
"admiration to disappointment: Disappointed by his failure to pits his wits on the slope, the speedy Svindal was nonetheless quick to praise Hirscher -- classifying the Austrian in the same bracket as some of the best skiers in history.","Disappointed by his failure to pits his wits on the slope, the speedy Svindal was nonetheless quick to praise Hirscher -- classifying the Austrian in the same bracket as some of the best skiers in history."
"admiration to surprise: The University of Southern California today introduced new head basketball coach Andy Enfield, whose surprising success at the helm of Florida Gulf Coast University made him a hero of this year's NCAA Tournament.","The University of Southern California today introduced new head basketball coach Andy Enfield, whose surprising success at the helm of Florida Gulf Coast University made him a hero of this year's NCAA Tournament."
"admiration to disapproval: I'm flattered, and I think it's great, but it's .","It's kind of you to offer, but it's not something I'm interested in."
admiration to approval: in the East Midlands and grew into one of Britain's biggest brands .,It was founded in the East Midlands and developed into one of the leading brands in Britain.
"fear to nervousness: There are also fears that the chain's head office in High Wycombe, Buckinghamshire, could be at risk under the £35 million deal.","The £35 million deal has sparked worries about the safety of the chain's head office in High Wycombe, Buckinghamshire."
"sadness to disappointment: It is another blow to the battered high street, which has recently seen the closure of all Comet and Jessops stores and a number of HMV and Blockbuster shops after a spate of high-profile administrations.","It is another blow to the battered high street, which has recently seen the closure of all Comet and Jessops stores and a number of HMV and Blockbuster shops after a spate of high-profile administrations."
"sadness to disappointment: Mr Clare, has expressed his disappointment and sadness at the news that the company is to cease trading today.","Mr Clare, has expressed his disappointment and sadness at the news that the company is to cease trading today."
"gratitude to admiration: And there has never been a better time to learn, with Britain having enjoyed a glut of summer fruits – thanks to the heatwave that followed a wet spring – and the Daily Mail giving away How To Make Jam recipe cards every day this week.","The current period is an excellent time to learn, as Britain has enjoyed a surplus of summer fruits due to the heatwave that followed a wet spring, and the Daily Mail is giving away How To Make Jam recipe cards every day this week."
"annoyance to disappointment: increasingly frustrated with the stance of the British Government, .","Gradually losing patience with the approach of the British Government, . "
"disappointment to embarrassment: In a humiliating about-face, the .","In a humiliating about-face, the ."
"excitement to admiration: England looked sharp and exciting and, as I stated, that’s really not the norm from us in these tournaments.","As I mentioned earlier, England's display was impressive and stimulating, which is not the norm for us in these tournaments."
excitement to joy: Celebration: England players celebrate after Daniel Sturridge nets the equaliser .,Daniel Sturridge's equalizer prompts a celebration from the England players.
"optimism to approval: Bainesy and Wayne will make a big impact on the World Cup, of that I have no doubt.","Bainesy and Wayne are guaranteed to make a major impression on the World Cup, I am sure of it."
"disappointment to disapproval: There’s no doubt that Suarez is also a world class talent and he deservedly won our Footballer of the Year award but he’s not 100percent fit, that much seems clear.","It's undeniable that Suarez is a top-tier talent and deserved to win our Footballer of the Year award, but it's clear that he's not entirely fit."
joy to admiration: I just hope you’re all enjoying it because I am.,"It's great for me, and I hope it's the same for all of you."
"love to caring: But if you meet someone who will look after you, then that’s lovely”.",It's nice to find someone who will take care of you if you meet them.
"excitement to desire: But I achieved what I set out to achieve, and now I want to move forward.","But I achieved what I set out to achieve, and now I want to move forward."
approval to caring: always so careful — he once said to me: ‘I deal with every device as .,always so careful — he once said to me: ‘I deal with every device as .
admiration to approval: It's the same reason that another man in the news this week has become a legend at his club.,The reason for another man in the news this week becoming a legend at his club is identical.
fear to disapproval: But Foreign Minister Anthony Eden had doubts about the plot’s success and feared the collateral damage on civilians and the Eternal City.,Foreign Minister Anthony Eden expressed reservations about the plot's viability and the potential harm it could cause to civilians and the Eternal City.
sadness to nervousness: Worried: The Prime Minister said today that Scotland Yard must investigate the damaging claims .,The Prime Minister expressed anxiety and demanded that Scotland Yard investigate the damaging claims.
"excitement to joy: birthday began on Friday, when her children and local Georgia elected officials gathered to dedicate a bridge named in .","Her birthday festivities kicked off on Friday with the dedication of a bridge named in her honor, attended by her children and local Georgia elected officials."
disappointment to embarrassment: Lib Dem MP Greg Mulholland said it was ‘quite disgraceful’ for dumped ministers to be offered ‘a sweetener of an honour’.,"""Quite disgraceful"" is how Lib Dem MP Greg Mulholland described the practice of offering ""a sweetener of an honour"" to ministers who have been sacked."
"confusion to disappointment: There were major doubts over whether Bolt would be fit to compete, with the 100 and 200 metres world record holder pulling out of events in Paris and Ostrava earlier in the season.","Bolt's ability to compete was uncertain as he had withdrawn from events in Paris and Ostrava earlier in the season, despite holding the world records for the 100 and 200 metres."
optimism to caring: We can only hope that the investigation is not further impeded by extraneous situations.,We can only pray that the investigation won't be further hindered by unrelated circumstances.
"surprise to disappointment: Error: Despite her astonishing success in the cycling team pursuit, not everything has gone to plan for Laura Trott, pictured.","Error: Despite her astonishing success in the cycling team pursuit, not everything has gone to plan for Laura Trott, pictured."
excitement to joy: The star was clearly thrilled by the prospect of having a golden postbox as she had last night asked her followers to tweet her pictures of them next to it.,"The star was clearly overjoyed by the possibility of having a golden postbox, as she had encouraged her supporters to tweet her images of them beside it just last night."
"optimism to approval: This is why it's important always to believe in yourself, your teammates, your team, your club and the manager's philosophy to always try to keep in a good level.","To maintain a good level, it's necessary to trust in yourself, your teammates, your team, your club, and the manager's philosophy."
"optimism to approval: We believe in his concept and his philosophy, and we are working every day to go in his way and to play as a team.","We believe in his concept and his philosophy, and we are working every day to go in his way and to play as a team."
"caring to desire: You need to win, win, win.","Your goal is to succeed, succeed, succeed."
"sadness to disappointment: The country's infrastructure has been decimated, and experts say the economy has been set back by some 30 years.","The country's infrastructure has been decimated, and experts say the economy has been set back by some 30 years."
"approval to disapproval: Most of the people around the Cabinet table are bright, even if I disagree with them, but not Owen.","Although I disagree with most of the people around the Cabinet table, they are still bright, unlike Owen."
"admiration to approval: One nice thing about getting older is that we're better musicians, and we play better.",Getting older means becoming better musicians and playing with greater proficiency.
excitement to admiration: It's crazy how busy we are.,It's remarkable how hectic our schedules are.
"amusement to joy: I think there's an aspect to the '80s that no matter what you think about it, it was just silly and fun and lighthearted.","I think there's an aspect to the '80s that no matter what you think about it, it was just silly and fun and lighthearted."
caring to disapproval: One should not do it too often.,One should not do it too often.
"joy to admiration: We were all making music with other people, and there is a certain magic to the Bangles when we sing together.","Making music alongside others, there's a unique allure to the Bangles' collective vocals."
admiration to approval: It has rapidly become the favourite pastime of people the world over - taking a picture of yourself and plastering it over the internet for all  to admire.,Taking a picture of oneself and displaying it on the internet for all to see has swiftly become a favoured pastime among people worldwide.
disgust to sadness: Upsetting: 11 hospitals in England were affected.,Alarming: 11 hospitals in England were impacted.
approval to caring: are reassured that this was a very rare occurrence as we have not seen .,are reassured that this was a very rare occurrence as we have not seen .
approval to realization: So we recognize that this wealth has to be wisely spent on projects for the future that can co-op with future demand.,We realize that this wealth must be spent wisely on projects that can align with future demand.
disgust to disappointment: But when I went out to work it got worse.,It became more difficult when I started working outside.
joy to love: day at the pub a man kissed me on the cheek.,day at the pub a man kissed me on the cheek.
disgust to annoyance: Yet what makes it worse is that it's happened before.,The situation is made worse by the fact that it's not the first time it's happened.
disappointment to disapproval: Not everyone agrees -- at least given how things stand now on the ground.,Not everyone agrees -- at least given how things stand now on the ground.
gratitude to admiration: This is thanks to the weather this winter which the Met Office has said was the sunniest since records began in 1929.,The weather this winter has been credited by the Met Office for being the sunniest since 1929.
"excitement to joy: I was so happy when he signed for United because it was something good for him, he was really excited to come here and play in the Premier League.",I felt elated when he agreed to sign for United as it was a favorable opportunity for him and he was enthusiastic about playing in the Premier League.
fear to sadness: Dreadful: The remains of Jacqueline Bartlam's bedroom following the blaze caused by her son .,The bedroom of Jacqueline Bartlam was destroyed by a fire started by her son.
"disgust to fear: I felt awful because I could have phoned the police.’ The location where the schoolboy was found on the morning of February 15 this year, just yards from his home in Oldham, and a signed Manchester City football club shirt left at the scene .","The signed Manchester City football club shirt and the spot where the schoolboy was found, just a stone's throw away from his residence in Oldham on February 15, made me feel terrible for not alerting the police."
anger to annoyance: The press was deplorable with my husband and very agressive with him.,The press was deplorable with my husband and very agressive with him.
"excitement to admiration: As a car pulls up the red light in Yekaterinburg, Russia, the road spectacularly splits .","The road in Yekaterinburg, Russia undergoes a stunning split as a car pulls up to a red light."
"admiration to approval: Ileka Atoko, Congo's ambassador to the United Nations, welcomed the publication of the report and called it ""detailed,"" ""credible,"" and ""heartbreaking.""","Ileka Atoko, Congo's ambassador to the United Nations, welcomed the publication of the report and called it ""detailed,"" ""credible,"" and ""heartbreaking."""
"approval to surprise: Unsurprisingly, the race for the White House grabbed all the headlines during this year's Presidential elections.","Unsurprisingly, the race for the White House grabbed all the headlines during this year's Presidential elections."
excitement to confusion: After Christmas I will start to decide what to do.,After Christmas I will start to decide what to do.
"excitement to admiration: But they won, and were celebrated in grand style.","But they won, and were celebrated in grand style."
approval to desire: This dream came true only because of the inclusive spirit of West Orange High School.,West Orange High School's inclusive culture was the key factor in making this dream come true.
"excitement to joy: The pinnacle of the performance came when Mr Hunter confidently walked out on stage, dropped to one knee and ‘put a ring on it.’ The auditorium went wild.","The most memorable moment of the performance was when Mr Hunter confidently walked onto the stage, knelt down, and proposed. The audience went crazy."
"joy to admiration: They mostly eat bamboo, but in captivity are also enjoy being fed honey, eggs, fish, yams, leaves, oranges, bananas and other special treats.","Although bamboo is their primary food, pandas in captivity also appreciate being fed honey, eggs, fish, yams, leaves, oranges, bananas, and other special foods."
"admiration to surprise: Durkan said, describing the group of amazed photographers.",The group of amazed photographers was described by Durkan.
"caring to fear: Wycombe Abbey School, fears that some of her most talented pupils could .","Wycombe Abbey School, fears that some of her most talented pupils could ."
sadness to embarrassment: a shame that we're seeing politics brought into the exam process by the .,a shame that we're seeing politics brought into the exam process by the .
"optimism to admiration: They have really, really good safety records,"" Palese said, adding, ""We feel really confident, and we'll work cooperatively with NHTSA.""","They have really, really good safety records,"" Palese said, adding, ""We feel really confident, and we'll work cooperatively with NHTSA."""
"anger to annoyance: There's a ton of respect, but yet again it borders on hatred.""","The amount of respect is significant, but it's on the verge of transforming into hatred."
"joy to admiration: But the final is still a soccer game featuring two strong, well-coached teams that have worked hard to reach a final we will enjoy.""","Nevertheless, the ultimate contest is a soccer game that showcases two formidable and well-coached teams that have put in a lot of effort to reach the final, which we will savor."
excitement to joy: Andy Murray celebrates as his win over John Isner leads Great Britain into the Davis Cup's last eight .,Andy Murray celebrates as his win over John Isner leads Great Britain into the Davis Cup's last eight .
gratitude to joy: Murray celebrates during his straight sets win over Isner that clinched the Brits a quarter-final place .,Murray celebrates during his straight sets win over Isner that clinched the Brits a quarter-final place .
fear to sadness: The critical endangered species is most threatened by poaching for its horns and destruction of its natural habitat.,The critical endangered species is most threatened by poaching for its horns and destruction of its natural habitat.
"admiration to approval: After a 15-year hiatus, the Oscar award-winning actress returned to the fitness field with the goal of helping baby boomers feel better and stay active.","After a 15-year pause, the Oscar-winning actress re-entered the fitness industry with the intention of assisting baby boomers in feeling better and staying active."
realization to disapproval: I didn't realize the role timing would play in the whole thing.,The role of timing in the entire thing was not something I had considered.
joy to admiration: What motivates me is how good I feel afterwards.,The post-activity satisfaction is what inspires me.
sadness to disappointment: I can't do what I used to do.,I can't do what I used to do.
"approval to curiosity: I've always remained interested and curious and I've always been a student as well as a teacher, so I think that's key.","I've always remained interested and curious and I've always been a student as well as a teacher, so I think that's key."
admiration to approval: That has been very important to me.,That has been very important to me.
confusion to disapproval: But I don't believe the promises from Katie or her team were kept.,But I don't believe the promises from Katie or her team were kept.
fear to disappointment: A lot of very upsetting things happened - some of which Kate doesn't even know about - but I think we are both best moving on and going our separate ways.,A lot of very upsetting things happened - some of which Kate doesn't even know about - but I think we are both best moving on and going our separate ways.
"fear to nervousness: As the evidence of water contamination, air pollution and health effect from the U.S. and Australia mounts up, people in the UK are scared.","The growing evidence of water contamination, air pollution, and health effects from the U.S. and Australia is causing concern among people in the UK."
approval to disapproval: People in the UK do not believe that their health and well-being should be sacrificed for the profit of a few.,People in the UK do not believe that their health and well-being should be sacrificed for the profit of a few.
"optimism to approval: In the end, fracking is a road to nowhere and the sooner we start heading back towards safety ground the better it will be for all of us.","In the final analysis, fracking is a path to nowhere and it's better for all of us to head back to safer ground."
"sadness to disappointment: Disappointingly, this statue's gesture is said to be purely a coincidence.","Disappointingly, this statue's gesture is said to be purely a coincidence."
"joy to disappointment: A boom for organic foods, but problems persist.","A boom for organic foods, but problems persist."
"optimism to desire: Silva said: 'Big teams have to get used to this type of pressure, and we need to replicate it until the end of the season and win as many trophies as we can.","Silva said: 'Big teams have to get used to this type of pressure, and we need to replicate it until the end of the season and win as many trophies as we can."
"joy to admiration: The 28-year-old, for all his attacking prowess and technical brilliance, is not a renowned goalscorer but he seemed to revel in the responsibility.","The 28-year-old, for all his attacking prowess and technical brilliance, is not a renowned goalscorer but he seemed to revel in the responsibility."
joy to admiration: They always come here and it is nice because I don't see them in the whole year.,They always come here and it is nice because I don't see them in the whole year.
excitement to sadness: This is big news in the scientific community.,The scientific community is greatly impacted by this news.
optimism to desire: I am hoping this new year the world will be a more tranquil place.,It is my desire that the world becomes a more serene place in the coming year.
"sadness to remorse: In addition to a simple 'I'm sorry' tweet, she also said: 'I have been fired from my job.",She not only tweeted a simple apology but also admitted to being fired from her position.
approval to realization: I know it was wrong now.,I know it was wrong now.
"desire to disapproval: I’m over it, but it’s something that I would never, ever wish upon someone no matter what they had done.","It's something I've gotten past, but I wouldn't want anyone to go through it, regardless of their behavior."
